,baseMean,log2FoldChange,lfcSE,pvalue,padj,Genes,Sig,Labl
A630014C17Rik,1.112837018,5.86E-07,0.001442694,0.434235935,NA,A630014C17Rik,NA,NA
A630035G10Rik,1.299288212,5.03E-07,0.001442694,0.426531745,NA,A630035G10Rik,NA,NA
A630072L19Rik,1.923415997,-1.44E-06,0.001442694,0.128955659,NA,A630072L19Rik,NA,NA
A630076J17Rik,0.859984171,1.54E-07,0.001442695,0.932894283,NA,A630076J17Rik,NA,NA
A630081D01Rik,2.299813287,-1.18E-06,0.001442694,0.439701311,NA,A630081D01Rik,NA,NA
A730020E08Rik,4.100815706,-9.14E-07,0.001442692,0.570201116,NA,A730020E08Rik,NA,NA
A730036I17Rik,1.83334653,1.13E-06,0.001442694,0.203458869,NA,A730036I17Rik,NA,NA
A730043L09Rik,0.975106754,2.43E-07,0.001442695,0.501926165,NA,A730043L09Rik,NA,NA
A730061H03Rik,1.456468286,-1.87E-07,0.001442695,0.572947916,NA,A730061H03Rik,NA,NA
A730081D07Rik,1.493495681,-3.70E-07,0.001442694,0.694268835,NA,A730081D07Rik,NA,NA
A730082K24Rik,2.856569556,4.69E-07,0.001442693,0.71097508,NA,A730082K24Rik,NA,NA
A730085K08Rik,3.634854988,1.67E-06,0.001442693,0.204234854,NA,A730085K08Rik,NA,NA
A730089K16Rik,1.447141299,5.40E-07,0.001442694,0.476415657,NA,A730089K16Rik,NA,NA
A730090N16Rik,1.58134058,1.52E-07,0.001442694,0.89921486,NA,A730090N16Rik,NA,NA
A730091E23Rik,3.38480704,-2.00E-06,0.001442693,0.127798487,NA,A730091E23Rik,NA,NA
A830005F24Rik,1.400390644,-5.81E-07,0.001442695,0.353442362,NA,A830005F24Rik,NA,NA
A830009L08Rik,4.533315602,-2.12E-06,0.001442692,0.062759502,NA,A830009L08Rik,NA,NA
A830011K09Rik,2.315279104,-2.98E-07,0.001442694,0.746331048,NA,A830011K09Rik,NA,NA
A830019P07Rik,0.785704073,-1.82E-08,0.001442695,0.997378225,NA,A830019P07Rik,NA,NA
A830021F12Rik,2.723202272,1.06E-07,0.001442693,0.936701225,NA,A830021F12Rik,NA,NA
A830035A12Rik,1.589788871,1.24E-07,0.001442694,0.899980589,NA,A830035A12Rik,NA,NA
A830036E02Rik,3.204998968,-2.89E-06,0.001442694,0.065442998,NA,A830036E02Rik,NA,NA
A930001M01Rik,0.465315008,-3.19E-07,0.001442695,0.571363863,NA,A930001M01Rik,NA,NA
A930002H02Rik,3.599092453,9.78E-07,0.001442693,0.473161734,NA,A930002H02Rik,NA,NA
A930006L05Rik,1.3102117,-6.95E-07,0.001442694,0.423756374,NA,A930006L05Rik,NA,NA
A930012L18Rik,1.186119701,2.33E-07,0.001442694,0.721648317,NA,A930012L18Rik,NA,NA
A930024E05Rik,2.106864382,-3.38E-07,0.001442694,0.720427294,NA,A930024E05Rik,NA,NA
A930027P06Rik,1.38498684,2.38E-07,0.001442694,0.80996866,NA,A930027P06Rik,NA,NA
A930028O11Rik,0.637225929,-2.77E-07,0.001442695,0.507009378,NA,A930028O11Rik,NA,NA
A930029G22Rik,3.919940701,2.02E-06,0.001442693,0.123921458,NA,A930029G22Rik,NA,NA
A930030B08Rik,2.793377366,-2.80E-06,0.001442694,0.040581605,NA,A930030B08Rik,NA,NA
A930032L01Rik,1.045461637,-9.41E-07,0.001442694,0.226485097,NA,A930032L01Rik,NA,NA
A930033M14Rik,1.899471512,-1.86E-06,0.001442694,0.087087726,NA,A930033M14Rik,NA,NA
A930038B10Rik,3.546081394,-9.60E-07,0.001442692,0.542154741,NA,A930038B10Rik,NA,NA
AA386476,4.392354579,-3.30E-08,0.001442693,0.971888218,NA,AA386476,NA,NA
AA388235,2.686300085,-6.24E-07,0.001442693,0.633667144,NA,AA388235,NA,NA
AA413626,1.63509598,-1.10E-06,0.001442694,0.232616716,NA,AA413626,NA,NA
AA414768,3.3412062,-1.32E-06,0.001442693,0.3088989,NA,AA414768,NA,NA
AA914427,0.802212262,-1.38E-07,0.001442694,0.924639933,NA,AA914427,NA,NA
Aadac,4.056289912,-2.49E-06,0.001442694,0.055555523,NA,Aadac,NA,NA
Aass,3.144327439,8.51E-07,0.001442693,0.523392746,NA,Aass,NA,NA
AB041806,1.216812572,-3.48E-07,0.001442694,0.604304408,NA,AB041806,NA,NA
Abca12,3.053582528,-4.00E-07,0.001442693,0.732059676,NA,Abca12,NA,NA
Abca17,3.298306181,-1.05E-06,0.001442693,0.449491849,NA,Abca17,NA,NA
Abcc12,0.999600824,3.03E-07,0.001442695,0.091583378,NA,Abcc12,NA,NA
Abcg3,3.625910726,-2.74E-07,0.001442692,0.853764955,NA,Abcg3,NA,NA
Abra,4.515017031,1.84E-06,0.001442693,0.210307117,NA,Abra,NA,NA
Acap1,4.080330291,-2.50E-07,0.001442692,0.84986601,NA,Acap1,NA,NA
Acbd7,0.982821799,3.21E-07,0.001442694,0.676122209,NA,Acbd7,NA,NA
Ace2,2.638652405,-4.11E-07,0.001442694,0.698873052,NA,Ace2,NA,NA
Acer1,1.257530595,5.21E-07,0.001442694,0.506223294,NA,Acer1,NA,NA
Ackr2,1.391838925,-1.07E-06,0.001442694,0.351478685,NA,Ackr2,NA,NA
Ackr4,3.624375533,2.18E-06,0.001442693,0.100021686,NA,Ackr4,NA,NA
Acmsd,1.292843515,-8.76E-08,0.001442694,0.92901579,NA,Acmsd,NA,NA
Acnat2,0.82294577,-9.60E-08,0.001442695,0.936765282,NA,Acnat2,NA,NA
Acr,4.332130398,5.41E-07,0.001442692,0.855421392,NA,Acr,NA,NA
Acsbg1,0.509857499,-3.79E-08,0.001442695,0.785932157,NA,Acsbg1,NA,NA
Acsbg3,1.958344607,3.69E-07,0.001442694,0.922739165,NA,Acsbg3,NA,NA
Acsm2,2.789651992,5.34E-07,0.001442694,0.589204387,NA,Acsm2,NA,NA
Actg2,1.775205213,1.16E-06,0.001442694,0.233207217,NA,Actg2,NA,NA
Actl6b,4.187763658,-2.168347741,0.82540115,0.000420683,NA,Actl6b,NA,NA
Actl7b,2.501351358,-1.83E-06,0.001442694,0.112427316,NA,Actl7b,NA,NA
Actl9,1.863204082,-2.19E-07,0.001442694,0.763719748,NA,Actl9,NA,NA
Actn3,3.392720466,5.12E-07,0.001442693,0.695300147,NA,Actn3,NA,NA
Adam2,3.659286755,4.30E-07,0.001442693,0.710623987,NA,Adam2,NA,NA
Adam21,3.054908229,4.94E-07,0.001442693,0.69300819,NA,Adam21,NA,NA
Adam28,1.628230345,-8.05E-07,0.001442694,0.402292262,NA,Adam28,NA,NA
Adam3,4.160498684,2.52E-06,0.001442693,0.112261931,NA,Adam3,NA,NA
Adam30,1.605086833,-7.71E-07,0.001442694,0.248589756,NA,Adam30,NA,NA
Adam32,3.516499152,1.30E-05,0.001442721,0.462326727,NA,Adam32,NA,NA
Adam5,2.250467544,1.23E-07,0.001442693,0.909919015,NA,Adam5,NA,NA
Adamts16,0.64855358,-7.59E-07,0.001442695,0.274311183,NA,Adamts16,NA,NA
Adarb2,3.086720126,-1.81E-06,0.001442693,0.152036877,NA,Adarb2,NA,NA
Adcy1,1.381424326,1.48E-07,0.001442694,0.871144144,NA,Adcy1,NA,NA
Adcy2,1.796678427,-1.11E-06,0.001442694,0.296058827,NA,Adcy2,NA,NA
Adcy8,1.065708229,1.57E-07,0.001442694,0.828478558,NA,Adcy8,NA,NA
Adgrb1,0.806865996,-6.06E-07,0.001442695,0.213202362,NA,Adgrb1,NA,NA
Adgrf2,4.382966959,1.72E-06,0.001442692,0.281003354,NA,Adgrf2,NA,NA
Adgrg4,0.84219344,1.70E-07,0.001442694,0.787283263,NA,Adgrg4,NA,NA
Adgrg5,0.788222307,-1.78E-07,0.001442695,0.465025733,NA,Adgrg5,NA,NA
Adh7,3.096934012,2.80E-06,0.001442693,0.062064023,NA,Adh7,NA,NA
Adora3,3.74541082,7.98E-07,0.001442693,0.539491244,NA,Adora3,NA,NA
Adra2b,2.622341016,3.33E-08,0.001442693,0.976541052,NA,Adra2b,NA,NA
AF357399,4.312454715,5.64E-07,0.001442691,0.732136443,NA,AF357399,NA,NA
Agbl4,2.514914495,-1.04E-07,0.001442692,0.938391778,NA,Agbl4,NA,NA
AI197445,1.905088708,7.74E-08,0.001442694,0.879724335,NA,AI197445,NA,NA
AI463170,2.170520571,8.26E-07,0.001442694,0.54744535,NA,AI463170,NA,NA
AI463229,4.441149486,-6.97E-07,0.001442692,0.654134699,NA,AI463229,NA,NA
AI467606,4.394202205,-8.49E-07,0.001442692,0.563715639,NA,AI467606,NA,NA
AI504432,3.67631592,1.03E-06,0.001442693,0.852417945,NA,AI504432,NA,NA
AI661453,3.233618675,-2.34E-06,0.001442693,0.176433347,NA,AI661453,NA,NA
AI839979,1.813777045,8.52E-07,0.001442694,0.415165646,NA,AI839979,NA,NA
AI849053,0.757492193,3.69E-07,0.001442695,0.403867043,NA,AI849053,NA,NA
Aicda,1.139439173,-6.20E-07,0.001442694,0.480689229,NA,Aicda,NA,NA
Aipl1,4.169775642,-3.54E-07,0.00144269,0.739478795,NA,Aipl1,NA,NA
Ajm1,2.68539868,3.17E-08,0.001442694,0.975011135,NA,Ajm1,NA,NA
Ak7,3.20853587,3.39E-07,0.001442693,0.893861083,NA,Ak7,NA,NA
Ak8,2.789643187,-1.06E-06,0.001442692,0.458813837,NA,Ak8,NA,NA
Ak9,4.247245169,-8.04E-07,0.001442693,0.488409448,NA,Ak9,NA,NA
Akap3,1.858446687,-1.59E-06,0.001442694,0.366996493,NA,Akap3,NA,NA
Aknad1,2.781848742,5.31E-07,0.001442694,0.479182903,NA,Aknad1,NA,NA
Akr1c18,1.752879978,-1.22E-06,0.001442694,0.097821662,NA,Akr1c18,NA,NA
Akr1c19,1.008575894,1.69E-07,0.001442695,0.760169479,NA,Akr1c19,NA,NA
Akr1d1,1.759672561,-2.88E-07,0.001442694,0.774121906,NA,Akr1d1,NA,NA
Aldh3a1,1.976396784,-2.31E-06,0.001442694,0.053265772,NA,Aldh3a1,NA,NA
Alkbh3os1,1.610562727,4.30E-07,0.001442694,0.63884898,NA,Alkbh3os1,NA,NA
Allc,1.20656823,-3.19E-07,0.001442695,0.446297697,NA,Allc,NA,NA
Alms1-ps1,1.131311407,2.33E-06,0.001442696,0.164766713,NA,Alms1-ps1,NA,NA
Alox8,1.28445966,2.03E-07,0.001442694,0.792977043,NA,Alox8,NA,NA
Alpk3,2.679924889,-3.71E-06,0.001442695,0.198978702,NA,Alpk3,NA,NA
Amph,4.39441284,4.65E-08,0.001442692,0.975494166,NA,Amph,NA,NA
Amy2a5,0.802068064,1.72E-07,0.001442695,0.455540017,NA,Amy2a5,NA,NA
Ankdd1a,1.774674499,-1.96E-07,0.001442694,0.764778185,NA,Ankdd1a,NA,NA
Ankfn1,1.188212678,8.61E-07,0.001442694,0.23442324,NA,Ankfn1,NA,NA
Ankle1,4.240258437,1.22E-06,0.001442691,0.479208473,NA,Ankle1,NA,NA
Ankrd1,1.06081044,6.77E-07,0.001442695,0.112508086,NA,Ankrd1,NA,NA
Ankrd2,1.277373622,1.54E-07,0.001442694,0.85824456,NA,Ankrd2,NA,NA
Ankrd34a,2.159314112,2.69E-06,0.001442695,0.003821834,NA,Ankrd34a,NA,NA
Ankrd63,0.863387675,3.12E-07,0.001442695,0.536043783,NA,Ankrd63,NA,NA
Anks1b,0.935538473,-1.57E-07,0.001442695,0.680036309,NA,Anks1b,NA,NA
Anks4b,1.100265153,1.18E-06,0.001442695,0.079616341,NA,Anks4b,NA,NA
Ano4,2.654372875,-3.26E-07,0.001442694,0.749375379,NA,Ano4,NA,NA
Aox2,1.347308526,-6.07E-07,0.001442694,0.42380494,NA,Aox2,NA,NA
Aox4,1.118856982,-6.51E-07,0.001442694,0.303205471,NA,Aox4,NA,NA
Apc-ps1,1.00697165,6.12E-07,0.001442694,0.403772744,NA,Apc-ps1,NA,NA
Apoa1,3.980150471,2.50E-06,0.001442693,0.117270179,NA,Apoa1,NA,NA
Apof,2.22270199,3.45E-07,0.001442694,0.73404875,NA,Apof,NA,NA
Apol11b,0.856440221,2.31E-07,0.001442694,0.730235893,NA,Apol11b,NA,NA
Apol7c,1.27942336,-8.95E-08,0.001442694,0.969562733,NA,Apol7c,NA,NA
Apom,1.410419796,4.62E-07,0.001442694,0.490895469,NA,Apom,NA,NA
Apon,4.191958963,-1.11E-06,0.001442693,0.359093269,NA,Apon,NA,NA
Apoo-ps,1.871425871,-2.87E-07,0.001442695,NA,NA,Apoo-ps,NA,NA
Aprt-ps,1.023694919,-5.36E-07,0.001442695,0.384931773,NA,Aprt-ps,NA,NA
Aqp3,1.986035132,-7.51E-07,0.001442694,0.465909535,NA,Aqp3,NA,NA
Aqp9,1.779264958,-1.77E-06,0.001442694,0.869625968,NA,Aqp9,NA,NA
Areg,2.321725873,1.54E-07,0.001442693,0.897633976,NA,Areg,NA,NA
Arf4os,1.086376069,-8.13E-07,0.001442694,0.325032135,NA,Arf4os,NA,NA
Arfgef3,1.446199314,6.66E-07,0.001442694,0.480035914,NA,Arfgef3,NA,NA
Arg1,1.175632024,-1.65E-07,0.001442694,0.816080365,NA,Arg1,NA,NA
Arhgap20os,1.503206689,-4.45E-09,0.001442694,0.9955632,NA,Arhgap20os,NA,NA
Arhgap27os1,3.366160726,-8.41E-07,0.001442693,0.467307104,NA,Arhgap27os1,NA,NA
Arhgap8,2.203129496,-1.15E-07,0.001442694,0.847876266,NA,Arhgap8,NA,NA
Arhgef16,1.048486257,-4.45E-07,0.001442694,0.520607733,NA,Arhgef16,NA,NA
Arhgef39,3.069084359,-8.86E-07,0.001442692,0.522675633,NA,Arhgef39,NA,NA
Arl11,4.047848127,3.78E-06,0.001442694,0.099528865,NA,Arl11,NA,NA
Arl14epl,2.068549199,-2.84E-07,0.001442694,0.750903968,NA,Arl14epl,NA,NA
Arl4aos,1.037093659,-7.24E-07,0.001442695,0.261953775,NA,Arl4aos,NA,NA
Armc4,0.830785844,5.63E-07,0.001442695,0.35001102,NA,Armc4,NA,NA
Arnt2,0.892416862,-1.13E-07,0.001442694,0.858390092,NA,Arnt2,NA,NA
Arpp21,2.094538885,7.54E-07,0.001442693,0.567724157,NA,Arpp21,NA,NA
Arsj,1.701231279,1.34E-06,0.001442694,0.20967291,NA,Arsj,NA,NA
Art2b,1.285613375,1.08E-06,0.001442694,0.177570384,NA,Art2b,NA,NA
Asb10,1.030721225,-1.12E-07,0.001442695,0.839339058,NA,Asb10,NA,NA
Asb11,0.989542509,5.69E-07,0.001442694,0.427877053,NA,Asb11,NA,NA
Asb18,2.914524716,-5.51E-08,0.001442693,0.963804727,NA,Asb18,NA,NA
Asb5,3.706815828,-1.44E-06,0.001442693,0.303325662,NA,Asb5,NA,NA
Ascl2,3.262759748,-2.08E-06,0.001442693,0.137779585,NA,Ascl2,NA,NA
Asic2,2.909075086,-4.50E-07,0.001442692,0.841678416,NA,Asic2,NA,NA
Asmt,1.884021507,-7.67E-07,0.001442694,0.46027528,NA,Asmt,NA,NA
Asphd2,2.724610925,-1.79E-06,0.001442693,0.162466364,NA,Asphd2,NA,NA
Asprv1,4.31043183,-6.73E-07,0.001442691,0.680052767,NA,Asprv1,NA,NA
Astn1,4.002788086,8.55E-07,0.001442692,0.550398339,NA,Astn1,NA,NA
Atcayos,4.174262021,-4.20E-07,0.001442692,0.765835907,NA,Atcayos,NA,NA
Atoh1,4.432312037,-2.08E-06,0.001442692,0.226648305,NA,Atoh1,NA,NA
Atp2a1,3.19722464,7.40E-07,0.001442693,0.586035446,NA,Atp2a1,NA,NA
Atp2b3,1.031948319,9.70E-08,0.001442695,0.789580333,NA,Atp2b3,NA,NA
Atp4a,0.807633239,4.56E-07,0.001442695,0.334600241,NA,Atp4a,NA,NA
Atp6v0a4,0.874261519,1.14E-06,0.001442695,0.130364833,NA,Atp6v0a4,NA,NA
Atp6v1b1,2.229533495,1.45E-06,0.001442694,0.094824623,NA,Atp6v1b1,NA,NA
Atp8b3,2.667075539,3.02E-07,0.001442694,0.628644583,NA,Atp8b3,NA,NA
AU015791,1.616290386,-4.55E-07,0.001442694,0.482539878,NA,AU015791,NA,NA
AU018091,4.04871688,4.32E-07,0.001442692,0.783578067,NA,AU018091,NA,NA
AU019990,2.483356491,-8.72E-07,0.001442693,0.519052782,NA,AU019990,NA,NA
AU021092,1.359642538,-3.55E-07,0.001442694,0.71902016,NA,AU021092,NA,NA
AU022754,2.750556046,-1.09E-06,0.001442693,0.413893991,NA,AU022754,NA,NA
AU022793,0.762648695,-4.23E-07,0.001442694,0.560736029,NA,AU022793,NA,NA
Aunip,2.230101621,-1.68E-07,0.001442693,0.88934766,NA,Aunip,NA,NA
Aurkc,3.639860269,5.75E-07,0.001442693,0.669974847,NA,Aurkc,NA,NA
AW046200,3.078509848,-1.72E-06,0.001442693,0.211588233,NA,AW046200,NA,NA
AW495222,1.062168904,9.25E-07,0.001442694,0.192071642,NA,AW495222,NA,NA
AW551984,0.983721552,-3.27E-07,0.001442694,0.663143844,NA,AW551984,NA,NA
Axdnd1,1.815251617,-1.84E-07,0.001442694,0.638150865,NA,Axdnd1,NA,NA
AY074887,2.01649642,5.37E-07,0.001442694,0.516264089,NA,AY074887,NA,NA
B020018J22Rik,2.112507348,-3.96E-07,0.001442694,0.696993722,NA,B020018J22Rik,NA,NA
B230112G18Rik,2.183997474,3.33E-06,0.001442696,0.523625146,NA,B230112G18Rik,NA,NA
B230119M05Rik,1.058095253,1.06E-06,0.001442695,0.095526526,NA,B230119M05Rik,NA,NA
B230312C02Rik,2.169516926,4.26E-07,0.001442693,0.691061208,NA,B230312C02Rik,NA,NA
B230317F23Rik,1.644917852,-9.84E-07,0.001442694,0.203968051,NA,B230317F23Rik,NA,NA
B230334C09Rik,1.123343766,7.61E-07,0.001442694,0.397924418,NA,B230334C09Rik,NA,NA
B230362B09Rik,1.700222953,1.60E-07,0.001442694,0.811859091,NA,B230362B09Rik,NA,NA
B3gat2,2.271847592,-7.34E-07,0.001442693,0.5169002,NA,B3gat2,NA,NA
B3gnt5,4.307439998,-1.44E-06,0.001442692,0.35587075,NA,B3gnt5,NA,NA
B430306N03Rik,1.88035575,-2.19E-06,0.001442695,0.010748138,NA,B430306N03Rik,NA,NA
B530045E10Rik,4.55164961,1.73E-06,0.001442692,0.251318475,NA,B530045E10Rik,NA,NA
B830012L14Rik,2.846107712,1.21E-07,0.001442692,0.939649013,NA,B830012L14Rik,NA,NA
B930025P03Rik,1.907713235,4.24E-07,0.001442694,0.664715272,NA,B930025P03Rik,NA,NA
B930086L07Rik,1.374499897,-1.87E-07,0.001442694,0.842145029,NA,B930086L07Rik,NA,NA
B9d1os,2.709472238,6.43E-07,0.001442694,0.507384981,NA,B9d1os,NA,NA
Baalc,1.923061571,-4.32E-07,0.001442693,0.710351663,NA,Baalc,NA,NA
Baat,0.894991522,-2.45E-07,0.001442694,0.852972433,NA,Baat,NA,NA
Batf,1.337164947,9.16E-08,0.001442694,0.903299369,NA,Batf,NA,NA
Batf3,4.3259607,-6.34E-07,0.001442691,0.739932628,NA,Batf3,NA,NA
BB187690,3.912318954,5.19E-07,0.001442691,0.714707527,NA,BB187690,NA,NA
BC006965,1.149369413,-2.04E-07,0.001442695,0.685677057,NA,BC006965,NA,NA
BC016548,3.385677972,9.62E-07,0.001442693,0.406226094,NA,BC016548,NA,NA
BC024386,0.84840598,-3.15E-08,0.001442695,0.946867324,NA,BC024386,NA,NA
BC026513,3.57837808,7.21E-07,0.001442693,0.544486085,NA,BC026513,NA,NA
BC028471,3.912945298,2.55E-06,0.001442692,0.126129674,NA,BC028471,NA,NA
BC030343,2.345988075,-4.89E-07,0.001442693,0.662342495,NA,BC030343,NA,NA
BC030867,1.949083615,-7.81E-07,0.001442694,0.445897785,NA,BC030867,NA,NA
BC035044,3.299421618,-1.33E-06,0.001442693,0.247559479,NA,BC035044,NA,NA
BC046401,1.789478409,8.77E-07,0.001442694,0.387867401,NA,BC046401,NA,NA
BC048559,3.894037115,1.99E-06,0.001442692,0.256091754,NA,BC048559,NA,NA
BC051077,4.504763016,1.14E-07,0.001442692,0.972142183,NA,BC051077,NA,NA
BC051537,1.074264995,-1.24E-06,0.001442695,0.093599186,NA,BC051537,NA,NA
BC106175,4.467644599,-1.66E-06,0.001442692,0.084909224,NA,BC106175,NA,NA
BC107364,3.219496822,1.99E-06,0.001442692,0.216871623,NA,BC107364,NA,NA
Bcas3os1,2.930282182,-1.54E-06,0.001442692,0.314919517,NA,Bcas3os1,NA,NA
Bcas3os2,0.912426894,2.81E-09,0.001442695,0.814037105,NA,Bcas3os2,NA,NA
Bcl11a,2.462786831,1.12E-06,0.001442693,0.331378896,NA,Bcl11a,NA,NA
Bcl11b,2.307182962,-8.72E-07,0.001442694,0.371439458,NA,Bcl11b,NA,NA
Bcl2a1a,2.944991863,-9.72E-07,0.001442694,0.391294067,NA,Bcl2a1a,NA,NA
Bcl2a1d,3.914127979,-5.88E-07,0.001442693,0.614441675,NA,Bcl2a1d,NA,NA
Bcl2l15,4.611696381,-3.14E-07,0.001442693,0.798750355,NA,Bcl2l15,NA,NA
Bdh1,0.809893723,-1.27E-07,0.001442695,0.710233201,NA,Bdh1,NA,NA
Bdh2,4.448376884,-1.20E-06,0.001442691,0.500107681,NA,Bdh2,NA,NA
BE692007,1.074814259,8.48E-07,0.001442694,0.316563485,NA,BE692007,NA,NA
Bean1,3.726418948,-1.36E-06,0.001442693,0.214269758,NA,Bean1,NA,NA
Bend6,0.876184134,3.48E-07,0.001442694,0.656657182,NA,Bend6,NA,NA
Bex2,1.355868124,2.79E-07,0.001442694,0.669481487,NA,Bex2,NA,NA
Bglap3,3.981454708,-8.84E-07,0.001442692,0.57939084,NA,Bglap3,NA,NA
Bhlha15,2.346008427,-1.05E-06,0.001442693,0.422517938,NA,Bhlha15,NA,NA
Bhmt,0.793516857,-5.76E-07,0.001442694,0.444447469,NA,Bhmt,NA,NA
Blk,3.485839138,-2.70E-07,0.001442693,0.835838004,NA,Blk,NA,NA
Bmp8b,2.236479074,1.04E-06,0.001442693,0.621123228,NA,Bmp8b,NA,NA
Bmx,1.882863024,-5.16E-07,0.001442693,0.629647785,NA,Bmx,NA,NA
Bnc1,2.264203571,7.37E-07,0.001442693,0.583602825,NA,Bnc1,NA,NA
Bnipl,1.917366696,1.99E-07,0.001442694,0.802131887,NA,Bnipl,NA,NA
Bod1-ps,1.099254148,-1.29E-06,0.001442695,0.337537188,NA,Bod1-ps,NA,NA
Bpifc,2.77875934,-1.35E-06,0.001442693,0.239992537,NA,Bpifc,NA,NA
Bspry,2.106772336,2.23E-07,0.001442693,0.841075938,NA,Bspry,NA,NA
Btbd16,1.293311262,5.33E-07,0.001442694,0.549467588,NA,Btbd16,NA,NA
Btbd18,1.126096592,-3.16E-07,0.001442694,0.613235008,NA,Btbd18,NA,NA
Btla,3.843188142,4.53E-07,0.001442692,0.769130281,NA,Btla,NA,NA
Btnl2,1.713560094,-2.27E-07,0.001442694,0.703509418,NA,Btnl2,NA,NA
Btnl4,1.047850167,-1.62E-07,0.001442695,0.872465477,NA,Btnl4,NA,NA
C030005K06Rik,2.416854733,-1.43E-06,0.001442694,0.157877763,NA,C030005K06Rik,NA,NA
C030013C21Rik,0.658174718,-2.15E-08,0.001442695,0.855704455,NA,C030013C21Rik,NA,NA
C030017D09Rik,0.948561504,-1.67E-07,0.001442695,0.78789664,NA,C030017D09Rik,NA,NA
C030017G13Rik,2.482453751,-1.27E-06,0.001442694,0.246848542,NA,C030017G13Rik,NA,NA
C030032O16Rik,4.578197362,-8.23E-07,0.001442691,0.652591188,NA,C030032O16Rik,NA,NA
C130040N14Rik,1.961695981,-2.34E-07,0.001442693,0.840944999,NA,C130040N14Rik,NA,NA
C130060C02Rik,1.118468272,-5.07E-07,0.001442694,0.386193583,NA,C130060C02Rik,NA,NA
C130083A15Rik,1.421920661,2.32E-07,0.001442694,0.801210985,NA,C130083A15Rik,NA,NA
C130083M11Rik,1.818190132,4.38E-07,0.001442694,0.636861033,NA,C130083M11Rik,NA,NA
C130089K02Rik,1.971102406,-1.03E-07,0.001442694,0.899970175,NA,C130089K02Rik,NA,NA
C130093G08Rik,1.825717702,3.66E-07,0.001442694,0.721627034,NA,C130093G08Rik,NA,NA
C1qtnf2,4.201036462,-5.34E-07,0.001442693,0.694575329,NA,C1qtnf2,NA,NA
C1qtnf3,2.109861766,5.92E-07,0.001442694,0.928331234,NA,C1qtnf3,NA,NA
C1rb,1.16600455,-1.05E-06,0.001442695,0.045622407,NA,C1rb,NA,NA
C1s2,1.170041977,-1.42E-07,0.001442694,0.912748971,NA,C1s2,NA,NA
C230012O17Rik,3.630158598,1.51E-06,0.001442692,0.318822127,NA,C230012O17Rik,NA,NA
C230014O12Rik,0.574571489,-2.21E-07,0.001442695,0.820256933,NA,C230014O12Rik,NA,NA
C230029F24Rik,2.235101304,-1.14E-06,0.001442693,0.342439986,NA,C230029F24Rik,NA,NA
C230031I18Rik,1.013033545,-4.49E-07,0.001442694,0.596553822,NA,C230031I18Rik,NA,NA
C230053D17Rik,1.470308874,3.92E-07,0.001442694,0.667624473,NA,C230053D17Rik,NA,NA
C230072F16Rik,4.410397777,8.69E-07,0.001442691,0.632171978,NA,C230072F16Rik,NA,NA
C230085N15Rik,1.187905592,-3.56E-07,0.001442694,0.682086216,NA,C230085N15Rik,NA,NA
C2cd4a,3.992140921,5.84E-07,0.001442692,0.685759047,NA,C2cd4a,NA,NA
C2cd4c,4.500022897,1.27E-06,0.001442691,0.458077346,NA,C2cd4c,NA,NA
C330021F23Rik,2.541904616,-4.53E-07,0.001442694,0.664556023,NA,C330021F23Rik,NA,NA
C330022B21Rik,3.390260419,-3.15E-07,0.001442693,0.767062606,NA,C330022B21Rik,NA,NA
C330024D21Rik,4.41106317,3.12E-08,0.001442692,0.979948288,NA,C330024D21Rik,NA,NA
C430002N11Rik,1.160017688,6.75E-07,0.001442694,0.455481503,NA,C430002N11Rik,NA,NA
C430039J01Rik,2.161241577,8.49E-07,0.001442694,0.341637922,NA,C430039J01Rik,NA,NA
C430049B03Rik,2.811008045,-8.54E-07,0.001442693,0.487282066,NA,C430049B03Rik,NA,NA
C530025M09Rik,0.650933992,-2.91E-07,0.001442695,0.658578987,NA,C530025M09Rik,NA,NA
C530043A13Rik,2.522769069,-2.78E-07,0.001442694,0.786939261,NA,C530043A13Rik,NA,NA
C530043K16Rik,3.136740179,3.52E-07,0.001442693,0.762384547,NA,C530043K16Rik,NA,NA
C630028M04Rik,2.005550137,-8.40E-07,0.001442694,0.409140984,NA,C630028M04Rik,NA,NA
C730002L08Rik,4.193510146,1.41E-06,0.001442691,0.424633217,NA,C730002L08Rik,NA,NA
C730036E19Rik,0.902936789,-6.21E-07,0.001442695,0.366585083,NA,C730036E19Rik,NA,NA
C730045M19Rik,0.960197703,6.65E-07,0.001442695,0.392149585,NA,C730045M19Rik,NA,NA
C78859,1.586431564,-5.89E-07,0.001442694,0.559398387,NA,C78859,NA,NA
C87414,3.207187599,1.29E-06,0.001442693,0.35976164,NA,C87414,NA,NA
C8a,1.717493663,4.43E-07,0.001442693,0.698930503,NA,C8a,NA,NA
Cabp2,3.243804243,4.36E-07,0.001442693,0.640640268,NA,Cabp2,NA,NA
Cabp5,0.936666854,3.84E-07,0.001442694,0.611979542,NA,Cabp5,NA,NA
Cacna1h,2.082364638,-1.23E-06,0.001442694,0.196632355,NA,Cacna1h,NA,NA
Cacna1i,3.133519354,4.03E-07,0.001442693,0.729994123,NA,Cacna1i,NA,NA
Cacna1s,1.205286509,-5.51E-07,0.001442695,0.363723021,NA,Cacna1s,NA,NA
